# Dynamical information [code units]
#1:t #2:Dt #3:tcount #4:N #5:M #6:VR #7:N_c #8:r_c #9:r_max #10:Etot #11:KE #12:PE #13:Etot_int #14:Etot_bin #15:E_cenma #16:Eesc #17:Ebesc #18:Eintesc #19:Eoops #20:Etot+Eoops #21:r_h #22:rho_0 #23:rc_spitzer #24:v0_rms #25:rc_nb #26.DMse(MSUN) #27.DMrejuv(MSUN) #28.N_c_nb
0.0032752833 2.5040801e-06 281 395834 0.72632183 1.0003377 49917.873 0.57628687 7.6533838 11.921268 0.094892614 -0.18972117 0 -1.6813913 0 14.226016 -0.52852748 0 0 11.921268 1.1212583 0.67325589 0.34299908 0.57600645 0.47349464 0 0 27687.586
0.0032919735 1.6690175e-05 282 395832 0.72610353 1.0019551 51329.336 0.57622118 9.1432229 11.920282 0.09511092 -0.18985066 0 -1.6824664 0 14.226016 -0.52852748 0 0 11.920282 1.1235313 0.70766874 0.33432627 0.57561197 0.47312322 0 0 28413.241
0.0032999486 7.975111e-06 283 395830 0.7260134 1.0011782 50594.482 0.5765507 7.3805728 11.920534 0.094934216 -0.189645 0 -1.6822439 0 14.226016 -0.52852748 0 0 11.920534 1.1219223 0.68489696 0.33970764 0.5753899 0.48293113 0 0 29733.514
0.0033096461 9.6975105e-06 284 395828 0.72595637 0.99906874 52091.397 0.57542886 7.4337063 11.919906 0.094510252 -0.1891967 0 -1.6828949 0 14.226015 -0.52852748 0 0 11.919906 1.1297491 0.7154563 0.33280987 0.57614534 0.46524994 0 0 27532.78
0.0033193899 9.7438043e-06 285 395826 0.72579056 0.99742593 50519.767 0.57590261 7.432055 11.919302 0.094146059 -0.18877804 0 -1.6835541 0 14.226015 -0.52852749 0 0 11.919302 1.1316385 0.65729951 0.34642203 0.57481946 0.47787418 0 0 28863.892
0.0033311466 1.1756634e-05 286 395821 0.7256571 0.99904622 51236.655 0.57483108 7.2842594 11.918512 0.094399271 -0.18897879 0 -1.6843948 0 14.226018 -0.52853128 0 0 11.918512 1.1289207 0.69804267 0.33594031 0.57444362 0.47331527 0 0 28603
0.0033404079 9.2613236e-06 287 395820 0.72548186 1.0020308 53020.589 0.57707017 7.5008438 11.918001 0.094902209 -0.18941974 0 -1.6849684 0 14.226018 -0.52853128 0 0 11.918001 1.1237596 0.71140557 0.33249735 0.57397254 0.46043357 0 0 26931.442
0.0033580509 1.7643031e-05 288 395814 0.72524001 1.0014204 47654.319 0.57591896 8.5674865 11.917428 0.094714148 -0.18915961 0 -1.685617 0 14.226021 -0.52853132 0 0 11.917428 1.1264436 0.64102126 0.35075049 0.57474977 0.47768267 0 0 27191.715
0.0033606587 2.6077782e-06 289 395813 0.7251628 0.99912656 50128.976 0.57392048 7.3162374 11.91727 0.09424604 -0.18865686 0 -1.6858096 0 14.226021 -0.52853132 0 0 11.91727 1.1286572 0.70523952 0.33454987 0.57500747 0.46839958 0 0 27251.044
0.0033630935 2.4348338e-06 290 395811 0.72511719 0.99790078 49197.553 0.57524962 7.3656037 11.917107 0.093997977 -0.18839143 0 -1.6859898 0 14.226021 -0.52853132 0 0 11.917107 1.1304861 0.63617249 0.35282466 0.57595782 0.4659243 0 0 26140.902
0.0033660914 2.9979036e-06 291 395809 0.72508123 0.99745028 48752.468 0.57701074 7.6365973 11.916898 0.093902711 -0.1882855 0 -1.6862089 0 14.226021 -0.52853132 0 0 11.916898 1.1314975 0.69463734 0.33648537 0.57397047 0.47863473 0 0 27826.433
0.0033783533 1.2261849e-05 292 395809 0.72496449 0.99939396 54949.394 0.57502915 7.4607848 11.916513 0.094227444 -0.18856917 0 -1.6866348 0 14.226021 -0.52853132 0 0 11.916513 1.1280491 0.8051765 0.3116055 0.57226207 0.44451974 0 0 25384.374
0.0033865879 8.2346303e-06 293 395804 0.72488723 1.0011275 48273.311 0.57508881 7.4886387 11.915955 0.09453006 -0.1888472 0 -1.6872202 0 14.226023 -0.52853132 0 0 11.915955 1.1275908 0.66192468 0.34348787 0.57195255 0.46572387 0 0 25638.218
0.0034006255 1.4037565e-05 294 395803 0.72470093 0.99975127 51387.177 0.57440775 7.3795137 11.915278 0.094202093 -0.18845106 0 -1.6879653 0 14.226024 -0.52853132 0 0 11.915278 1.1265085 0.70311312 0.33400437 0.57320379 0.46347536 0 0 26994.41
0.0034107189 1.0093411e-05 295 395802 0.72461865 1.0012788 50283.059 0.5762776 7.3379643 11.914503 0.094458514 -0.18867575 0 -1.6887722 0 14.226024 -0.52853132 0 0 11.914503 1.1237593 0.69796795 0.33526836 0.57326392 0.45290726 0 0 24409.245
