#1:tcount #2:t #3:r #4:vr #5:vt #6:E #7:J #8:r_peri #9:r_apo #10:Rtidal #11:phi_zero #12:phi_tidal #13:Ecrit #14:id0 #15:id1 #16:st0 #17:st1 #18:m0 #19:m1 #20:a #21:e #22:eta #23:rad0 #24:rad1 #25:lum0 #26:lum1 #27:massc0 #28:massc1 #29:menv0 #30:menv1 #31:radc0 #32:radc1 #33:renv0 #34:renv1 #35:radrol0 #36:radrol1 #37:tms0 #38:tms1 #39:dmdt0 #40:dmdt1 #41:bacc0 #42:bacc1 #43:tacc0 #44:tacc1 #45:mass0_0 #46:mass0_1 #47:ospin0 #48:ospin1 #49:B0 #50:B1 #51:epoch0 #52:epoch1 $53:formation0 #54:formation1 #55:bhspin0 #56:bhspin1
11 2.5013463e-05 0.43062734 -0.56714546 1.6831091 0.23225431 0.72479277 0.32897157 0.57600073 11.207029 -1.6537009 -0.089127586 -0.115648144912 -100 0 -100 0.48855502 -100 -100 -100 -100 0.43581843 -100 0.050872891 -100 0 -100 0.15917909 -100 0 -100 0.17631935 -100 -100 -100 89708.626 -100 -100 -100 0 -100 0 -100 0.48855502 -100 5.1110643 -100 5.1110643 -100 0 -100 0 -100 0 -100
11 2.5013463e-05 0.4677098 -1.5471522 1.6004035 1.1705184 0.74852441 0.4677098 0.4677098 11.207029 -1.6537009 -0.089127586 -0.11564826112538 -100 0 -100 0.1490082 -100 -100 -100 -100 0.17146282 -100 0.0040700681 -100 0 -100 0.074504098 -100 0 -100 0.11145084 -100 -100 -100 1201858.4 -100 -100 -100 0 -100 0 -100 0.1490082 -100 0.0011905498 -100 0.0011905498 -100 0 -100 0 -100 0 -100
11 2.5013463e-05 0.54625089 0.66035442 1.3386801 -0.11454703 0.73125521 0.47500971 8.4438078 11.206984 -1.6537009 -0.089127944 -0.11564861278428 -100 0 -100 0.38510038 -100 -100 -100 -100 0.35452881 -100 0.025438141 -100 0 -100 0.29087658 -100 0 -100 0.24845534 -100 -100 -100 168221.2 -100 -100 -100 0 -100 0 -100 0.38510038 -100 0.97513672 -100 0.97513672 -100 0 -100 0 -100 0 -100
11 2.5013463e-05 0.59572318 -0.26367694 1.6086224 0.14690664 0.95829369 0.59572318 0.59572318 11.207029 -1.6537009 -0.089127586 -0.1156479197159 -100 1 -100 0.90254031 -100 -100 -100 -100 0.83760118 -100 0.81377984 -100 0 -100 0.043619302 -100 0 -100 0.23988333 -100 -100 -100 9601.0059 -100 -100 -100 0 -100 0 -100 0.90254031 -100 319.54193 -100 319.54193 -100 0 -100 0 -100 0 -100
12 2.6541441e-05 0.32341164 -0.083675244 1.9431444 0.44046959 0.62843551 0.32341164 0.32341164 11.206497 -1.6526469 -0.089119119 -0.1156372966405 -100 0 -100 0.095854492 -100 -100 -100 -100 0.14405908 -100 0.00099947634 -100 0 -100 0.047927246 -100 0 -100 0.093638399 -100 -100 -100 2903810.5 -100 -100 -100 0 -100 0 -100 0.095854492 -100 4.478856e-05 -100 4.478856e-05 -100 0 -100 0 -100 0 -100
13 2.9310466e-05 0.12557991 -0.6840883 1.6350962 -0.055788833 0.20533524 0.11563781 17.880043 11.206199 -1.6659493 -0.089114378 -0.1156311495527 -100 0 -100 0.093887905 -100 -100 -100 -100 0.14505796 -100 0.00092270364 -100 0 -100 0.046943953 -100 0 -100 0.094287674 -100 -100 -100 3026707.9 -100 -100 -100 0 -100 0 -100 0.093887905 -100 3.7815869e-05 -100 3.7815869e-05 -100 0 -100 0 -100 0 -100
13 2.9310466e-05 0.51399429 0.23572008 2.6798847 2.3581818 1.3774455 0.51399429 0.51399429 11.206199 -1.6659493 -0.089114378 -0.11563101102286 -100 0 -100 0.37619747 -100 -100 -100 -100 0.3481338 -100 0.024143611 -100 0 -100 0.30808246 -100 0 -100 0.26775947 -100 -100 -100 177714.36 -100 -100 -100 0 -100 0 -100 0.37619747 -100 0.82686489 -100 0.82686489 -100 0 -100 0 -100 0 -100
13 2.9310466e-05 0.60613339 -0.50218315 2.794876 2.8604256 1.6940677 0.60613339 0.60613339 11.206199 -1.6659493 -0.089114378 -0.11563098250654 -100 0 -100 0.45218169 -100 -100 -100 -100 0.40550517 -100 0.039198613 -100 0 -100 0.19391856 -100 0 -100 0.18285274 -100 -100 -100 111905.58 -100 -100 -100 0 -100 0 -100 0.45218169 -100 2.9974692 -100 2.9974692 -100 0 -100 0 -100 0 -100
13 2.9310466e-05 0.60453788 0.29253925 1.4402597 -0.092862013 0.87069155 0.58830046 10.360095 11.206181 -1.6659493 -0.08911452 -0.11563127132883 -100 0 -100 0.21254296 -100 -100 -100 -100 0.23013818 -100 0.0088483195 -100 0 -100 0.10627148 -100 0 -100 0.14958981 -100 -100 -100 590001.11 -100 -100 -100 0 -100 0 -100 0.21254296 -100 0.014308729 -100 0.014308729 -100 0 -100 0 -100 0 -100
13 2.9310466e-05 0.62114376 0.80012126 1.3103653 0.021212915 0.81392521 0.40924346 2.2896304 11.206199 -1.6659493 -0.089114378 -0.11563115106360 -100 0 -100 0.087473175 -100 -100 -100 -100 0.14852053 -100 0.0006959224 -100 0 -100 0.043736588 -100 0 -100 0.096538343 -100 -100 -100 3486820.9 -100 -100 -100 0 -100 0 -100 0.087473175 -100 2.1221496e-05 -100 2.1221496e-05 -100 0 -100 0 -100 0 -100
